title	author	publisher	edition	volumes
تاريخ دمشق	 أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى  571هـ)	 عمرو بن غرامة العمروي	 دار الفكر للطباعة والنشر والتوزيع				 80 (74 و 6 مجلدات فهارس)	
تاريخ دنيسر	 الطبيب أبو حفص عمر بن الخضر بن اللمش (574هـ -640؟ هـ)	 إبراهيم صالح	 دار البشائر			 الأولى 1413 هـ - 1992 م	 1	
تاريخ شبه الجزيرة العربية في عصورها القديمة	 عبد العزيز صالح		 مكتبة الأنجلو المصرية				 1	
تاريخ عجائب الآثار في التراجم والأخبار	 عبد الرحمن بن حسن الجبرتي المؤرخ (المتوفى  1237هـ)		 دار الجيل بيروت				 3	
تاريخ علماء أهل مصر	 يحيى بن علي بن محمد بن إبراهيم الحضرمي المعروف بابن الطحان (؟ - 416 هـ)	 أبو عبد الله محمود بن محمد الحداد (1374 هـ -؟ )	 دار العاصمة، الرياض - المملكة العربية السعودية			 الأولى، 1408 هـ	 1	
تاريخ علماء الأندلس	 عبد الله بن محمد بن يوسف بن نصر الأزدي، أبو الوليد، المعروف بابن الفرضي (المتوفى  403هـ)		 مكتبة الخانجي، القاهرة			 الثانية، 1408 هـ - 1988 م	 2	
تاريخ مختصر الدول	 غريغوريوس (واسمه في الولادة يوحنا) ابن أهرون (أو هارون) بن توما الملطي، أبو الفرج المعروف بابن العبري (المتوفى  685هـ)	 أنطون صالحاني اليسوعي	 دار الشرق، بيروت			 الثالثة، 1992 م	 1	
تاريخ مكة المشرفة والمسجد الحرام والمدينة الشريفة والقبر الشريف	 محمد بن أحمد بن الضياء محمد القرشي العمري المكي الحنفي، بهاء الدين أبو البقاء، المعروف بابن الضياء (المتوفى  854هـ)	 علاء إبراهيم، أيمن نصر	 دار الكتب العلمية - بيروت / لبنان			 الثانية، 1424هـ - 2004م	 1	
تاريخ مولد العلماء ووفياتهم	 أبو سليمان محمد بن عبد الله بن أحمد بن ربيعة بن سليمان بن خالد بن عبد الرحمن بن زبر الربعي (المتوفى  379هـ)	 د. عبد الله أحمد سليمان الحمد	 دار العاصمة - الرياض			 الأولى، 1410	 2	
تاريخ نزول القرآن	 محمد رأفت سعيد		 دار الوفاء - المنصورة، مصر			 الأولى، 1422 هـ - 2002 م		
تلخيص تاريخ نيسابور	 أبو عبد الله الحاكم محمد بن عبد الله بن محمد بن حمدويه بن نعيم بن الحكم الضبي الطهماني النيسابوري المعروف بابن البيع (المتوفى  405هـ)		 كتابخانة ابن سينا - طهران					
تاريخ واسط	 أسلم بن سهل بن أسلم بن حبيب الرزاز الواسطي، أبو الحسن، بحشل (المتوفى  292هـ)	 كوركيس عواد	 عالم الكتب، بيروت			 الأولى، 1406 هـ	 1	
تالي تلخيص المتشابه	 أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي (المتوفى  463هـ)	 مشهور بن حسن آل سلمان , أحمد الشقيرات	 دار الصميعي - الرياض			 الأولى، 1417	 2	
تبرئة الخليفة العادل والرد على المجادل بالباطل	 حمود بن عبد الله بن حمود بن عبد الرحمن التويجري (المتوفى  1413هـ)		 شركة المدينة للطباعة والنشر، جدة - المملكة العربية السعودية				 1	
تبريد حرارة المصيبة عند موت الأحباب وفقد ثمرات الأفئدة وفلذات الأكباد في ضوء الكتاب والسنة	 د. سعيد بن علي بن وهف القحطاني		 مطبعة سفير، الرياض				 1	
تبسيط العقائد الإسلامية	 حسن محمد أيوب (المتوفى  1429هـ)		 دار الندوة الجديدة، بيروت - لبنان			 الخامسة، 1403 هـ - 1983 م	 1	
تبصرة الحكام في أصول الأقضية ومناهج الأحكام	 إبراهيم بن علي بن محمد، ابن فرحون، برهان الدين اليعمري (المتوفى  799هـ)		 مكتبة الكليات الأزهرية			 الأولى، 1406هـ - 1986م	 2	
تبصير أولي الألباب ببدعة تقسيم الدين إلى قشر ولباب	 محمد أحمد إسماعيل المقدم		 دار طيبة، مكة المكرمة			 العاشرة، 1414 هـ - 1993 م	 1	
تبصير المنتبه بتحرير المشتبه	 أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني (المتوفى  852هـ)	 محمد علي النجار	 المكتبة العلمية، بيروت - لبنان				 4 (في ترقيم مسلسل واحد)	
تبييض الصحيفة بأصول الأحاديث الضعيفة	 محمد عمرو عبد اللطيف		 مكتبة التوعية الإسلامية لإحياء التراث الإسلامي، القاهرة - جمهورية مصر العربية			 الأولى، 1410 هـ	 2	
تبيين الامتنان بالأمر بالاختتان	 ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى  571هـ)	 مجدي فتحي السيد	 دار الصحابة للتراث بطنطا			 الأولى، 1410هـ - 1989م	 1	
تبيين الحقائق شرح كنز الدقائق وحاشية الشلبي	 عثمان بن علي بن محجن البارعي، فخر الدين الزيلعي الحنفي (المتوفى  743 هـ)		 المطبعة الكبرى الأميرية - بولاق، القاهرة			 الأولى، 1313 هـ		
تبيين كذب المفتري فيما نسب إلى الإمام أبي الحسن الأشعري	 ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى  571هـ)		 دار الكتاب العربي - بيروت			 الثالثة، 1404	 1	
تتمة صوان الحكمة	 أبو الحسن ظهير الدين علي بن زيد بن محمد بن الحسين البيهقي، الشهير بابن فندمه (المتوفى  565هـ)							
كتاب الإمامة والرد على الرافضة للأصبهاني	 أبو نعيم أحمد بن عبد الله بن أحمد بن إسحاق بن موسى بن مهران الأصبهاني (المتوفى  430هـ)		 مكتبة العلوم والحكم، المدينة المنورة			 الأولى، 1407 هـ - 1987 م	 1	
تثبيت دلائل النبوة	 القاضى عبد الجبار بن أحمد بن عبد الجبار الهمذاني الأسد أبادي، أبو الحسين المعتزلي (المتوفى  415هـ)		 دار المصطفى - شبرا- القاهرة			 -	 2	
تثقيف اللسان وتلقيح الجنان	 أبو حفص عمر بن خلف بن مكي الصقلي النحوي اللغوي (ت 501 هـ)		 دار الكتب العلمية			 الأولى، 1410 هـ - 1990 م		
تجارب الأمم وتعاقب الهمم	 أبو علي أحمد بن محمد بن يعقوب مسكويه (المتوفى  421هـ)	 أبو القاسم إمامي	 سروش، طهران			 الثانية، 2000 م	 7	
تجدد المسرات بالقسم بين الزوجات	 حسن بن عمار بن علي الشرنبلالي المصري الحنفي (المتوفى  1069هـ)	 أبو المنذر المنياوي	 مخطوط ينشر لأول مرة بالمكتبة الشاملة، 1434 هـ				 1	
تجربتي مع الإعجاز العلمي في السنة النبوية	 صالح بن أحمد رضا		 مجمع الملك فهد لطباعة المصحف الشريف بالمدينة المنورة				 1	
تجريد الأسماء والكنى المذكورة في كتاب المتفق والمفترق للخطيب البغدادي	 عبيد الله بن علي بن محمد بن محمد بن الحسين ابن الفراء، أبو القاسم بن أبي الفرج بن أبي خازم ابن القاضي أبي يعلى البغدادي، الحنبلي (المتوفى  580هـ)		 مركز النعمان للبحوث والدراسات الإسلامية وتحقيق التراث والترجمة، اليمن			 الأولى، 1432 هـ - 2011 م	 2	
تجريد التوحيد المفيد	 أحمد بن علي بن عبد القادر، أبو العباس الحسيني العبيدي، تقي الدين المقريزي (المتوفى  845هـ)	 طه محمد الزيني	 الجامعة الإسلامية، المدينة المنورة			 1409هـ/1989م	 1	
تحبير التيسير في القراءات العشر	 شمس الدين أبو الخير ابن الجزري، محمد بن محمد بن يوسف (المتوفى  833هـ)	 د. أحمد محمد مفلح القضاة	 دار الفرقان - الأردن / عمان			 الأولى، 1421هـ - 2000م	 1	
تحبير الوريقات بشرح الثلاثيات	 أبو وداعة وليد بن صبحى الصعيدى						 1	
